Outliers for BigSolDB:
Index: 15, SMILES: COC(=O)[C@@H](N)CS.Cl, Value: 0.1268
Index: 13300, SMILES: Cc1cc(C)c(C(=O)P(=O)(c2ccccc2)c2ccccc2)c(C)c1, Value: 0.2624
Index: 13342, SMILES: O=c1ccc2ccccc2o1, Value: 0.1241
Index: 13343, SMILES: O=c1ccc2ccccc2o1, Value: 0.2021
Index: 13344, SMILES: O=c1ccc2ccccc2o1, Value: 0.3302
Index: 13345, SMILES: CP(=O)(O)O, Value: 0.4031
Index: 13346, SMILES: CP(=O)(O)O, Value: 0.4259
Index: 13347, SMILES: CP(=O)(O)O, Value: 0.4533
Index: 13348, SMILES: CP(=O)(O)O, Value: 0.4792
Index: 13349, SMILES: CP(=O)(O)O, Value: 0.5085
Index: 13350, SMILES: CP(=O)(O)O, Value: 0.5304
Index: 13351, SMILES: CP(=O)(O)O, Value: 0.5647
Index: 13396, SMILES: O=C(O)CC(O)(CC(=O)O)C(=O)O, Value: 0.2743
Index: 13397, SMILES: O=C(O)CC(O)(CC(=O)O)C(=O)O, Value: 0.2794
Index: 13398, SMILES: O=C(O)CC(O)(CC(=O)O)C(=O)O, Value: 0.2859
Index: 13573, SMILES: Cc1ccc([N+](=O)[O-])c(C(=O)O)c1, Value: 0.1669
Index: 13574, SMILES: Cc1ccc([N+](=O)[O-])c(C(=O)O)c1, Value: 0.1725
Index: 13575, SMILES: Cc1ccc([N+](=O)[O-])c(C(=O)O)c1, Value: 0.1835
Index: 13576, SMILES: Cc1ccc([N+](=O)[O-])c(C(=O)O)c1, Value: 0.199
Index: 13577, SMILES: Cc1ccc([N+](=O)[O-])c(C(=O)O)c1, Value: 0.2181
Index: 13578, SMILES: Cc1ccc([N+](=O)[O-])c(C(=O)O)c1, Value: 0.2373
Index: 13579, SMILES: Cc1ccc([N+](=O)[O-])c(C(=O)O)c1, Value: 0.2563
Index: 13580, SMILES: Cc1ccc([N+](=O)[O-])c(C(=O)O)c1, Value: 0.2752
Index: 13581, SMILES: Cc1ccc([N+](=O)[O-])c(C(=O)O)c1, Value: 0.2948
Index: 13582, SMILES: Cc1ccc([N+](=O)[O-])c(C(=O)O)c1, Value: 0.3155
Index: 13583, SMILES: Cc1ccc([N+](=O)[O-])c(C(=O)O)c1, Value: 0.3377
Index: 13603, SMILES: CSCCC(NC(C)=O)C(=O)O, Value: 0.12734
Index: 13647, SMILES: OCC(O)COc1ccc(Cl)cc1, Value: 0.1185
Index: 13648, SMILES: OCC(O)COc1ccc(Cl)cc1, Value: 0.1654
Index: 13649, SMILES: OCC(O)COc1ccc(Cl)cc1, Value: 0.2202
Index: 13650, SMILES: OCC(O)COc1ccc(Cl)cc1, Value: 0.2863
Index: 13651, SMILES: OCC(O)COc1ccc(Cl)cc1, Value: 0.3648
Index: 13802, SMILES: CC(C)(C)OC(=O)N1CCC[C@H]1C(=O)O, Value: 0.125638
Index: 13803, SMILES: CC(C)(C)OC(=O)N1CCC[C@H]1C(=O)O, Value: 0.149333
Index: 13804, SMILES: CC(C)(C)OC(=O)N1CCC[C@H]1C(=O)O, Value: 0.177573
Index: 13866, SMILES: CC(C)(c1ccc(O)cc1)c1ccc(O)cc1, Value: 0.12
Index: 13867, SMILES: CC(C)(c1ccc(O)cc1)c1ccc(O)cc1, Value: 0.136
Index: 13868, SMILES: CC(C)(c1ccc(O)cc1)c1ccc(O)cc1, Value: 0.1488
Index: 13869, SMILES: CC(C)(c1ccc(O)cc1)c1ccc(O)cc1, Value: 0.1631
Index: 13870, SMILES: CC(C)(c1ccc(O)cc1)c1ccc(O)cc1, Value: 0.181
Index: 13922, SMILES: CC(=O)N1CCC[C@H]1C(=O)O, Value: 0.13311
Index: 13923, SMILES: CC(=O)N1CCC[C@H]1C(=O)O, Value: 0.19857
Index: 13942, SMILES: CCCOC(=O)c1ccc(O)cc1, Value: 0.1337
Index: 13943, SMILES: CCCOC(=O)c1ccc(O)cc1, Value: 0.1579
Index: 13944, SMILES: CCCOC(=O)c1ccc(O)cc1, Value: 0.1835
Index: 13945, SMILES: CCCOC(=O)c1ccc(O)cc1, Value: 0.2084
Index: 13946, SMILES: CCCOC(=O)c1ccc(O)cc1, Value: 0.2362
Index: 13947, SMILES: CCCOC(=O)c1ccc(O)cc1, Value: 0.2638
Index: 13948, SMILES: CCCOC(=O)c1ccc(O)cc1, Value: 0.2947
Index: 13949, SMILES: CCCOC(=O)c1ccc(O)cc1, Value: 0.3302
Index: 13950, SMILES: CCCOC(=O)c1ccc(O)cc1, Value: 0.3696
Index: 13986, SMILES: O=C(O)Cc1ccc([N+](=O)[O-])cc1, Value: 0.1165
Index: 13987, SMILES: O=C(O)Cc1ccc([N+](=O)[O-])cc1, Value: 0.135
Index: 13988, SMILES: O=C(O)Cc1ccc([N+](=O)[O-])cc1, Value: 0.156
Index: 13989, SMILES: O=C(O)Cc1ccc([N+](=O)[O-])cc1, Value: 0.1781
Index: 14035, SMILES: Cc1nc(CCl)nc2ccccc12, Value: 0.125
Index: 14036, SMILES: Cc1nc(CCl)nc2ccccc12, Value: 0.15303
Index: 14037, SMILES: Cc1nc(CCl)nc2ccccc12, Value: 0.18601
Index: 14038, SMILES: Cc1nc(CCl)nc2ccccc12, Value: 0.22503
Index: 14039, SMILES: Cc1nc(CCl)nc2ccccc12, Value: 0.27
Index: 14040, SMILES: Cc1nc(CCl)nc2ccccc12, Value: 0.31901
Index: 14041, SMILES: Cc1nc(CCl)nc2ccccc12, Value: 0.36103
Index: 14051, SMILES: COC(=O)C(C)(C)N=NC(C)(C)C(=O)OC, Value: 0.1234
Index: 14052, SMILES: COC(=O)C(C)(C)N=NC(C)(C)C(=O)OC, Value: 0.1805
Index: 14053, SMILES: COC(=O)C(C)(C)N=NC(C)(C)C(=O)OC, Value: 0.2505
Index: 14054, SMILES: COC(=O)C(C)(C)N=NC(C)(C)C(=O)OC, Value: 0.3295
Index: 14055, SMILES: COC(=O)C(C)(C)N=NC(C)(C)C(=O)OC, Value: 0.4863
Index: 14056, SMILES: COC(=O)C(C)(C)N=NC(C)(C)C(=O)OC, Value: 0.6303
Index: 14200, SMILES: O=P(O)(O)c1ccccc1, Value: 0.19259
Index: 14201, SMILES: O=P(O)(O)c1ccccc1, Value: 0.20402
Index: 14202, SMILES: O=P(O)(O)c1ccccc1, Value: 0.21954
Index: 14203, SMILES: O=P(O)(O)c1ccccc1, Value: 0.23168
Index: 14204, SMILES: O=P(O)(O)c1ccccc1, Value: 0.24774
Index: 14205, SMILES: O=P(O)(O)c1ccccc1, Value: 0.26001
Index: 14206, SMILES: O=P(O)(O)c1ccccc1, Value: 0.27323
Index: 14207, SMILES: O=P(O)(O)c1ccccc1, Value: 0.28987
Index: 14208, SMILES: O=P(O)(O)c1ccccc1, Value: 0.3042
Index: 14209, SMILES: O=P(O)(O)c1ccccc1, Value: 0.3206
Index: 14210, SMILES: O=P(O)(O)c1ccccc1, Value: 0.33664
Index: 14211, SMILES: O=P(O)(O)c1ccccc1, Value: 0.35427
Index: 14596, SMILES: Cc1nc(C)c(C)nc1C, Value: 0.12621
Index: 14597, SMILES: Cc1nc(C)c(C)nc1C, Value: 0.15206
Index: 14598, SMILES: Cc1nc(C)c(C)nc1C, Value: 0.17481
Index: 14599, SMILES: Cc1nc(C)c(C)nc1C, Value: 0.20544
Index: 14600, SMILES: Cc1nc(C)c(C)nc1C, Value: 0.23543
Index: 14601, SMILES: Cc1nc(C)c(C)nc1C, Value: 0.2618
Index: 14602, SMILES: Cc1nc(C)c(C)nc1C, Value: 0.3018
Index: 14603, SMILES: Cc1nc(C)c(C)nc1C, Value: 0.35143
Index: 14702, SMILES: N#Cc1cccnc1, Value: 0.164
Index: 14703, SMILES: N#Cc1cccnc1, Value: 0.275
Index: 14704, SMILES: N#Cc1cccnc1, Value: 0.427
Index: 14705, SMILES: N#Cc1cccnc1, Value: 0.577
Index: 14711, SMILES: N#Cc1ccncc1, Value: 0.151
Index: 14712, SMILES: N#Cc1ccncc1, Value: 0.284
Index: 14741, SMILES: O=C(O)c1c(O)cccc1O, Value: 0.30617
Index: 14742, SMILES: O=C(O)c1c(O)cccc1O, Value: 0.29042
Index: 14743, SMILES: O=C(O)c1c(O)cccc1O, Value: 0.27494
Index: 14744, SMILES: O=C(O)c1c(O)cccc1O, Value: 0.25975
Index: 14745, SMILES: O=C(O)c1c(O)cccc1O, Value: 0.24488
Index: 14746, SMILES: O=C(O)c1c(O)cccc1O, Value: 0.2302
Index: 14747, SMILES: O=C(O)c1c(O)cccc1O, Value: 0.21608
Index: 14748, SMILES: O=C(O)c1c(O)cccc1O, Value: 0.2022
Index: 14749, SMILES: O=C(O)c1c(O)cccc1O, Value: 0.18871
Index: 14798, SMILES: Cc1cc(C)nc(Nc2ccccc2)n1, Value: 0.1449
Index: 14799, SMILES: O=C(O)Cc1ccccc1Cl, Value: 0.1416
Index: 14800, SMILES: O=C(O)Cc1ccccc1Cl, Value: 0.1642
Index: 14801, SMILES: O=C(O)Cc1ccccc1Cl, Value: 0.1899
Index: 14802, SMILES: O=C(O)Cc1ccccc1Cl, Value: 0.2175
Index: 14803, SMILES: O=C(O)Cc1ccccc1Cl, Value: 0.2474
Index: 14804, SMILES: O=C(O)Cc1ccccc1Cl, Value: 0.2803
Index: 14805, SMILES: O=C(O)Cc1ccccc1Cl, Value: 0.3143
Index: 14806, SMILES: O=C(O)Cc1ccccc1Cl, Value: 0.3488
Index: 14807, SMILES: O=C(O)Cc1ccccc1Cl, Value: 0.3872
Index: 14808, SMILES: O=C(O)Cc1ccccc1Cl, Value: 0.4249
Index: 14838, SMILES: O=C(c1ccccc1)c1ccccc1, Value: 0.1313
Index: 14839, SMILES: O=C(c1ccccc1)c1ccccc1, Value: 0.1587
Index: 14840, SMILES: O=C(c1ccccc1)c1ccccc1, Value: 0.1913
Index: 14841, SMILES: O=C(c1ccccc1)c1ccccc1, Value: 0.2359
Index: 14842, SMILES: O=C(c1ccccc1)c1ccccc1, Value: 0.2846
Index: 14843, SMILES: O=C(c1ccccc1)c1ccccc1, Value: 0.3538
Index: 14844, SMILES: O=C(c1ccccc1)c1ccccc1, Value: 0.4327
Index: 14845, SMILES: O=C(c1ccccc1)c1ccccc1, Value: 0.5768
Index: 14846, SMILES: O=C(c1ccccc1)c1ccccc1, Value: 0.7657
Index: 14865, SMILES: OC/C=C/c1ccccc1, Value: 0.125
Index: 14866, SMILES: OC/C=C/c1ccccc1, Value: 0.162
Index: 14867, SMILES: OC/C=C/c1ccccc1, Value: 0.214
Index: 14868, SMILES: OC/C=C/c1ccccc1, Value: 0.269
Index: 14869, SMILES: OC/C=C/c1ccccc1, Value: 0.342
Index: 14870, SMILES: OC/C=C/c1ccccc1, Value: 0.412
Index: 14871, SMILES: OC/C=C/c1ccccc1, Value: 0.479
Index: 14872, SMILES: OC/C=C/c1ccccc1, Value: 0.553
Index: 14873, SMILES: OC/C=C/c1ccccc1, Value: 0.608
Index: 14898, SMILES: CC(=O)Nc1ccc(O)cc1, Value: 0.1255
Index: 14899, SMILES: CC(=O)Nc1ccc(O)cc1, Value: 0.1523
Index: 14926, SMILES: CCOC(=O)N1CCC(=C2c3ccc(Cl)cc3CCc3cccnc32)CC1, Value: 0.1155
Index: 14953, SMILES: COC(=O)c1c(C)cc(O)c(C)c1O, Value: 0.1153
Index: 14954, SMILES: COC(=O)c1c(C)cc(O)c(C)c1O, Value: 0.1354
Index: 14955, SMILES: COC(=O)c1c(C)cc(O)c(C)c1O, Value: 0.158
Index: 14956, SMILES: COC(=O)c1c(C)cc(O)c(C)c1O, Value: 0.192
Index: 14978, SMILES: O=[N+]([O-])c1c[nH]nc1[N+](=O)[O-], Value: 0.318233
Index: 14979, SMILES: O=[N+]([O-])c1c[nH]nc1[N+](=O)[O-], Value: 0.348024
Index: 14980, SMILES: O=[N+]([O-])c1c[nH]nc1[N+](=O)[O-], Value: 0.38667
Index: 14981, SMILES: O=[N+]([O-])c1c[nH]nc1[N+](=O)[O-], Value: 0.41096
Index: 14982, SMILES: O=[N+]([O-])c1c[nH]nc1[N+](=O)[O-], Value: 0.444008
Index: 14983, SMILES: O=[N+]([O-])c1c[nH]nc1[N+](=O)[O-], Value: 0.48914
Index: 14984, SMILES: O=[N+]([O-])c1c[nH]nc1[N+](=O)[O-], Value: 0.528106
Index: 14985, SMILES: O=[N+]([O-])c1c[nH]nc1[N+](=O)[O-], Value: 0.586047
Index: 14986, SMILES: O=[N+]([O-])c1c[nH]nc1[N+](=O)[O-], Value: 0.648253
Index: 14993, SMILES: CCOC(=O)c1ccc(N)cc1, Value: 0.1181
Index: 14994, SMILES: CCOC(=O)c1ccc(N)cc1, Value: 0.146
Index: 14995, SMILES: CCOC(=O)c1ccc(N)cc1, Value: 0.1763
Index: 14996, SMILES: CCOC(=O)c1ccc(N)cc1, Value: 0.2072
Index: 14997, SMILES: CCOC(=O)c1ccc(N)cc1, Value: 0.2408
Index: 14998, SMILES: CCOC(=O)c1ccc(N)cc1, Value: 0.2815
Index: 14999, SMILES: CCOC(=O)c1ccc(N)cc1, Value: 0.3233
Index: 15024, SMILES: CC(C)(C)OC(=O)N[C@@H](CC(=O)O)Cc1cc(F)c(F)cc1F, Value: 0.1258
Index: 15025, SMILES: CC(C)(C)OC(=O)N[C@@H](CC(=O)O)Cc1cc(F)c(F)cc1F, Value: 0.1541
Index: 15051, SMILES: O=C(O)c1ccccc1, Value: 0.1158
Index: 15052, SMILES: O=C(O)c1ccccc1, Value: 0.1295
Index: 15053, SMILES: O=C(O)c1ccccc1, Value: 0.1596
Index: 15054, SMILES: O=C(O)c1ccccc1, Value: 0.176
Index: 15055, SMILES: O=C(O)c1ccccc1, Value: 0.1936
Index: 15056, SMILES: O=C(O)c1ccccc1, Value: 0.2337
Index: 15057, SMILES: O=C(O)c1ccccc1, Value: 0.2558
Index: 15058, SMILES: O=C(O)c1ccccc1, Value: 0.2794
Index: 15059, SMILES: O=C(O)c1ccccc1, Value: 0.3056
Index: 15081, SMILES: Clc1cc(Cl)cc(Cl)c1, Value: 0.1221
Index: 15082, SMILES: Clc1cc(Cl)cc(Cl)c1, Value: 0.1355
Index: 15083, SMILES: Clc1cc(Cl)cc(Cl)c1, Value: 0.1499
Index: 15084, SMILES: Clc1cc(Cl)cc(Cl)c1, Value: 0.1655
Index: 15085, SMILES: Clc1cc(Cl)cc(Cl)c1, Value: 0.1855
Index: 15086, SMILES: Clc1cc(Cl)cc(Cl)c1, Value: 0.2072
Index: 15087, SMILES: Clc1cc(Cl)cc(Cl)c1, Value: 0.2334
Index: 15108, SMILES: O=Cc1ccc2ccccc2c1, Value: 0.1169
Index: 15109, SMILES: O=Cc1ccc2ccccc2c1, Value: 0.164
Index: 15149, SMILES: C=C1C[C@]23C[C@H]1CC[C@H]2[C@@]12CC[C@H](O)[C@@](C)(C(=O)O1)[C@H]2[C@@H]3C(=O)O, Value: 0.119046
Index: 15152, SMILES: Cc1ccc2ccccc2c1, Value: 0.1304
Index: 15153, SMILES: Cc1ccc2ccccc2c1, Value: 0.2233
Index: 15154, SMILES: Cc1ccc2ccccc2c1, Value: 0.3705
Index: 15155, SMILES: Cc1ccc2ccccc2c1, Value: 0.6799
Index: 15203, SMILES: CCCCCCCCCCCC(=O)O, Value: 0.123
Index: 15204, SMILES: CCCCCCCCCCCC(=O)O, Value: 0.1509
Index: 15205, SMILES: CCCCCCCCCCCC(=O)O, Value: 0.1882
Index: 15206, SMILES: CCCCCCCCCCCC(=O)O, Value: 0.2293
Index: 15207, SMILES: CCCCCCCCCCCC(=O)O, Value: 0.2833
Index: 15208, SMILES: CCCCCCCCCCCC(=O)O, Value: 0.3377
Index: 15209, SMILES: CCCCCCCCCCCC(=O)O, Value: 0.4179
Index: 15210, SMILES: CCCCCCCCCCCC(=O)O, Value: 0.5101
Index: 15235, SMILES: O=[N+]([O-])c1ccc(Cl)c(Cl)c1, Value: 0.1178
Index: 15236, SMILES: O=[N+]([O-])c1ccc(Cl)c(Cl)c1, Value: 0.1357
Index: 15273, SMILES: O=C(O)c1cc2ccccc2[nH]1, Value: 0.12473
Index: 15274, SMILES: O=C(O)c1cc2ccccc2[nH]1, Value: 0.14014
Index: 15275, SMILES: O=C(O)c1cc2ccccc2[nH]1, Value: 0.14253
Index: 15276, SMILES: O=C(O)c1cc2ccccc2[nH]1, Value: 0.15983
Index: 15277, SMILES: O=C(O)c1cc2ccccc2[nH]1, Value: 0.17375
Index: 15278, SMILES: O=C(O)c1cc2ccccc2[nH]1, Value: 0.19011
Index: 15370, SMILES: c1ccc2c(c1)oc1ccccc12, Value: 0.1664
Index: 15371, SMILES: c1ccc2c(c1)oc1ccccc12, Value: 0.2301
Index: 15372, SMILES: c1ccc2c(c1)oc1ccccc12, Value: 0.3638
Index: 15373, SMILES: c1ccc2c(c1)oc1ccccc12, Value: 0.5141
Index: 15380, SMILES: O=C1c2ccccc2-c2ccccc21, Value: 0.1261
Index: 15381, SMILES: O=C1c2ccccc2-c2ccccc21, Value: 0.1622
Index: 15382, SMILES: O=C1c2ccccc2-c2ccccc21, Value: 0.2362
Index: 15383, SMILES: O=C1c2ccccc2-c2ccccc21, Value: 0.3108
Index: 15384, SMILES: O=C1c2ccccc2-c2ccccc21, Value: 0.3998
Index: 15430, SMILES: O=C(O)CC(O)(CC(=O)O)C(=O)O, Value: 0.1223
Index: 15431, SMILES: O=C(O)CC(O)(CC(=O)O)C(=O)O, Value: 0.1323
Index: 15432, SMILES: O=C(O)CC(O)(CC(=O)O)C(=O)O, Value: 0.1424
Index: 15433, SMILES: O=C(O)CC(O)(CC(=O)O)C(=O)O, Value: 0.1534
Index: 15434, SMILES: O=C(O)CC(O)(CC(=O)O)C(=O)O, Value: 0.1651
Index: 15435, SMILES: O=C(O)CC(O)(CC(=O)O)C(=O)O, Value: 0.1773
Index: 15436, SMILES: O=C(O)CC(O)(CC(=O)O)C(=O)O, Value: 0.1908
Index: 15437, SMILES: O=C(O)CC(O)(CC(=O)O)C(=O)O, Value: 0.221
Index: 15438, SMILES: O=C(O)CC(O)(CC(=O)O)C(=O)O, Value: 0.2538
Index: 15439, SMILES: O=C(O)CC(O)(CC(=O)O)C(=O)O, Value: 0.283
Index: 15440, SMILES: O=C(O)CC(O)(CC(=O)O)C(=O)O, Value: 0.3126
Index: 15470, SMILES: CC(C)Cc1ccc(C(C)C(=O)O)cc1, Value: 0.1394
Index: 15471, SMILES: CC(C)Cc1ccc(C(C)C(=O)O)cc1, Value: 0.1562
Index: 15472, SMILES: CC(C)Cc1ccc(C(C)C(=O)O)cc1, Value: 0.1912
Index: 15473, SMILES: CC(C)Cc1ccc(C(C)C(=O)O)cc1, Value: 0.2251
Index: 15474, SMILES: CC(C)Cc1ccc(C(C)C(=O)O)cc1, Value: 0.2652
Index: 15475, SMILES: CC(C)Cc1ccc(C(C)C(=O)O)cc1, Value: 0.3114
Index: 15476, SMILES: CC(C)Cc1ccc(C(C)C(=O)O)cc1, Value: 0.3607
Index: 15477, SMILES: CC(C)Cc1ccc(C(C)C(=O)O)cc1, Value: 0.4155
Index: 15514, SMILES: O=C(O)CCCCCCCCC(=O)O, Value: 0.1152
Index: 15515, SMILES: CCCCCCCCCCCCCCCc1cccc(O)c1, Value: 0.239
Index: 15516, SMILES: CCCCCCCCCCCCCCCc1cccc(O)c1, Value: 0.263
Index: 15517, SMILES: CCCCCCCCCCCCCCCc1cccc(O)c1, Value: 0.282
Index: 15518, SMILES: CCCCCCCCCCCCCCCc1cccc(O)c1, Value: 0.302
Index: 15519, SMILES: CCCCCCCCCCCCCCCc1cccc(O)c1, Value: 0.321
Index: 15520, SMILES: CCCCCCCCCCCCCCCc1cccc(O)c1, Value: 0.349
Index: 15551, SMILES: c1ccc2ccccc2c1, Value: 0.1195
Index: 15552, SMILES: c1ccc2ccccc2c1, Value: 0.1388
Index: 15553, SMILES: c1ccc2ccccc2c1, Value: 0.159
Index: 15554, SMILES: c1ccc2ccccc2c1, Value: 0.1828
Index: 15555, SMILES: c1ccc2ccccc2c1, Value: 0.2046
Index: 15556, SMILES: c1ccc2ccccc2c1, Value: 0.2279
Index: 15557, SMILES: c1ccc2ccccc2c1, Value: 0.2524
Index: 15558, SMILES: c1ccc2ccccc2c1, Value: 0.2937
Index: 15559, SMILES: c1ccc2ccccc2c1, Value: 0.3326
Index: 15560, SMILES: c1ccc2ccccc2c1, Value: 0.3749
Index: 15561, SMILES: c1ccc2ccccc2c1, Value: 0.4363
Index: 15562, SMILES: c1ccc2ccccc2c1, Value: 0.4766
Index: 15563, SMILES: c1ccc2ccccc2c1, Value: 0.5265
Index: 15564, SMILES: c1ccc2ccccc2c1, Value: 0.5674
Index: 15565, SMILES: c1ccc2ccccc2c1, Value: 0.6197
Index: 15566, SMILES: c1ccc2ccccc2c1, Value: 0.6605
Index: 15570, SMILES: O=C(Oc1ccccc1)c1ccccc1O, Value: 0.1817
Index: 15571, SMILES: O=C(Oc1ccccc1)c1ccccc1O, Value: 0.3404
Index: 15572, SMILES: O=C(Oc1ccccc1)c1ccccc1O, Value: 0.7495
Index: 15592, SMILES: O=C(Oc1ccccc1)Oc1ccccc1, Value: 0.1889
Index: 15593, SMILES: O=C(Oc1ccccc1)Oc1ccccc1, Value: 0.3642
Index: 15632, SMILES: C1CN2CCN1CC2, Value: 0.373
Index: 15633, SMILES: C1CN2CCN1CC2, Value: 0.409
Index: 15634, SMILES: C1CN2CCN1CC2, Value: 0.454
Index: 15635, SMILES: C1CN2CCN1CC2, Value: 0.495
Index: 15636, SMILES: C1CN2CCN1CC2, Value: 0.548
Index: 15637, SMILES: C1CN2CCN1CC2, Value: 0.622
Index: 15638, SMILES: C1CN2CCN1CC2, Value: 0.673
Index: 15639, SMILES: C1CN2CCN1CC2, Value: 0.707
Index: 15640, SMILES: C1CN2CCN1CC2, Value: 0.393
Index: 15641, SMILES: C1CN2CCN1CC2, Value: 0.431
Index: 15642, SMILES: C1CN2CCN1CC2, Value: 0.474
Index: 15643, SMILES: C1CN2CCN1CC2, Value: 0.526
Index: 15644, SMILES: C1CN2CCN1CC2, Value: 0.587
Index: 15645, SMILES: C1CN2CCN1CC2, Value: 0.653
Index: 15646, SMILES: C1CN2CCN1CC2, Value: 0.69
Index: 15702, SMILES: CCOc1ccc(NC(C)=O)cc1, Value: 0.11991
Index: 15764, SMILES: FC(F)(F)c1cccnc1Cl, Value: 0.1184
Index: 15765, SMILES: FC(F)(F)c1cccnc1Cl, Value: 0.1401
Index: 15766, SMILES: FC(F)(F)c1cccnc1Cl, Value: 0.1835
Index: 15767, SMILES: FC(F)(F)c1cccnc1Cl, Value: 0.2285
Index: 15768, SMILES: FC(F)(F)c1cccnc1Cl, Value: 0.2838
Index: 15769, SMILES: FC(F)(F)c1cccnc1Cl, Value: 0.3453
Index: 15770, SMILES: FC(F)(F)c1cccnc1Cl, Value: 0.4215
Index: 15771, SMILES: FC(F)(F)c1cccnc1Cl, Value: 0.5102
Index: 15803, SMILES: O=C(O)COc1ccc(Cl)cc1Cl, Value: 0.1272
Index: 15804, SMILES: O=C(O)COc1ccc(Cl)cc1Cl, Value: 0.146
Index: 15805, SMILES: O=C(O)COc1ccc(Cl)cc1Cl, Value: 0.1701
Index: 15806, SMILES: O=C(O)COc1ccc(Cl)cc1Cl, Value: 0.1982
Index: 15807, SMILES: O=C(O)COc1ccc(Cl)cc1Cl, Value: 0.2305
Index: 15808, SMILES: O=C(O)COc1ccc(Cl)cc1Cl, Value: 0.2701
Index: 15809, SMILES: Nc1nc2ccc(OC(F)(F)F)cc2s1, Value: 0.33667
Index: 15810, SMILES: Nc1nc2ccc(OC(F)(F)F)cc2s1, Value: 0.31296
Index: 15811, SMILES: Nc1nc2ccc(OC(F)(F)F)cc2s1, Value: 0.28776
Index: 15812, SMILES: Nc1nc2ccc(OC(F)(F)F)cc2s1, Value: 0.26842
Index: 15813, SMILES: Nc1nc2ccc(OC(F)(F)F)cc2s1, Value: 0.254
Index: 15814, SMILES: Nc1nc2ccc(OC(F)(F)F)cc2s1, Value: 0.23568
Index: 15815, SMILES: Nc1nc2ccc(OC(F)(F)F)cc2s1, Value: 0.22061
Index: 15816, SMILES: Nc1nc2ccc(OC(F)(F)F)cc2s1, Value: 0.20744
Index: 15817, SMILES: Nc1nc2ccc(OC(F)(F)F)cc2s1, Value: 0.19673
Index: 15818, SMILES: Nc1nc2ccc(OC(F)(F)F)cc2s1, Value: 0.18463
Index: 15951, SMILES: Cc1cc(C)[nH]n1, Value: 0.1333
Index: 15952, SMILES: Cc1cc(C)[nH]n1, Value: 0.14
Index: 15953, SMILES: Cc1cc(C)[nH]n1, Value: 0.1488
Index: 15954, SMILES: Cc1cc(C)[nH]n1, Value: 0.1576
Index: 15955, SMILES: Cc1cc(C)[nH]n1, Value: 0.1664
Index: 15956, SMILES: Cc1cc(C)[nH]n1, Value: 0.1763
Index: 15957, SMILES: Cc1cc(C)[nH]n1, Value: 0.1869
Index: 15958, SMILES: Cc1cc(C)[nH]n1, Value: 0.1989
Index: 15959, SMILES: Cc1cc(C)[nH]n1, Value: 0.2114
Index: 15960, SMILES: Cc1cc(C)[nH]n1, Value: 0.2236
Index: 15961, SMILES: Cc1cc(C)[nH]n1, Value: 0.237
Index: 15962, SMILES: Cc1cc(C)[nH]n1, Value: 0.2512
Index: 15963, SMILES: Cc1cc(C)[nH]n1, Value: 0.2654
Index: 15983, SMILES: COc1cc(CO)ccc1O, Value: 0.134
Index: 15984, SMILES: COc1cc(CO)ccc1O, Value: 0.182
Index: 16070, SMILES: CC(C)C(=O)OCC(=O)[C@@]12O[C@H](C3CCCCC3)O[C@@H]1C[C@H]1[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]12C, Value: 0.118
Index: 16071, SMILES: CC(C)C(=O)OCC(=O)[C@@]12O[C@H](C3CCCCC3)O[C@@H]1C[C@H]1[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]12C, Value: 0.124
Index: 16072, SMILES: CC(C)C(=O)OCC(=O)[C@@]12O[C@H](C3CCCCC3)O[C@@H]1C[C@H]1[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]12C, Value: 0.131
Index: 16145, SMILES: Cc1ccc(C(C)C)c(O)c1, Value: 0.3295
Index: 16146, SMILES: Cc1ccc(C(C)C)c(O)c1, Value: 0.3907
Index: 16147, SMILES: Cc1ccc(C(C)C)c(O)c1, Value: 0.4433
Index: 16148, SMILES: Cc1ccc(C(C)C)c(O)c1, Value: 0.4987
Index: 16149, SMILES: Cc1ccc(C(C)C)c(O)c1, Value: 0.5471
Index: 16150, SMILES: Cc1ccc(C(C)C)c(O)c1, Value: 0.6133
Index: 16151, SMILES: Cc1ccc(C(C)C)c(O)c1, Value: 0.6761
Index: 16152, SMILES: Cc1ccc(C(C)C)c(O)c1, Value: 0.7908
Index: 16253, SMILES: C/C=C/C=C/C(=O)O, Value: 0.12066
Index: 16254, SMILES: C/C=C/C=C/C(=O)O, Value: 0.13536
Index: 16255, SMILES: C/C=C/C=C/C(=O)O, Value: 0.154
Index: 16256, SMILES: C/C=C/C=C/C(=O)O, Value: 0.17338
Index: 16326, SMILES: CC(C)(C)C(=O)C(Oc1ccc(Cl)cc1)n1ccnc1, Value: 0.1321
Index: 16327, SMILES: CC(C)(C)C(=O)C(Oc1ccc(Cl)cc1)n1ccnc1, Value: 0.156
Index: 16328, SMILES: CC(C)(C)C(=O)C(Oc1ccc(Cl)cc1)n1ccnc1, Value: 0.1805
Index: 16329, SMILES: CC(C)(C)C(=O)C(Oc1ccc(Cl)cc1)n1ccnc1, Value: 0.2093
